,Date,Open,High,Low,Close,CRatio,Enter,Stop,EnterPrice,Shares,Capital,Commisions,DayCng,Down
1487,2012-06-11,4544.0,5122.56,4510.72,5107.2,0.9239215294117646,1,5114.329599999999,5107.2,12058.148932944212,61583378.23033268,20945.47005813288,-0.06026832564589657,-24.540557402773565
1488,2012-06-12,5068.8,5245.44,4986.88,5017.6,0.8857257062660101,1,5589.905919999999,5107.2,12058.148932944212,62663788.37472448,0.0,0.01754385964912264,-23.216707532646797
1489,2012-06-13,5140.48,5358.08,4997.12,5276.16,0.9158490566037736,1,5507.540480000001,5107.2,12058.148932944212,59546033.38662243,0.0,-0.04975369458128065,-27.036960015012635
1490,2012-06-14,5232.64,5314.56,4940.8,4948.48,0.8672,1,5790.6176,5107.2,12058.148932944212,63497247.62896959,0.0,0.06635562467599798,-22.19545191854899
1491,2012-06-15,4899.84,4971.52,4648.96,4733.44,0.8918462610899873,1,5454.49728,5107.2,12058.148932944212,66090231.97550991,0.0,0.04083616917841515,-19.018212230244714
1492,2012-06-18,4707.84,4751.36,4331.52,4344.32,0.827835554805041,1,5254.73024,5107.2,12058.148932944212,70782298.88829716,0.0,0.07099486221391871,-13.268921365694142
1493,2012-06-19,4190.72,4321.28,4165.12,4257.28,0.8385036040145983,1,4880.07936,5107.2,12058.148932944212,71831840.17142063,0.0,0.014827736589620777,-11.982895777570967
1494,2012-06-20,4249.6,4416.0,4072.96,4078.08,0.8272552783109405,1,4781.785599999999,5107.2,12058.148932944212,73992660.46020423,0.0,0.030081650193381826,-9.335196037317417
1495,2012-06-21,4078.08,4533.76,4034.56,4531.2,0.8670120898100172,1,4613.83936,5107.2,12058.148932944212,68528872.01570855,0.0,-0.07384230287859816,-16.030093951958555
1496,2012-06-22,4362.24,4441.6,4044.8,4067.84,0.841934030683403,1,5107.9552,5107.2,12058.148932944212,74116135.90527758,0.0,0.08153153153153148,-9.183898909302924
1497,2012-06-25,4346.88,4449.28,4318.72,4387.84,0.8849326146360131,1,4655.44704,5107.2,12058.148932944212,70257528.24673542,0.0,-0.052061640982923874,-13.911934159755713
1498,2012-06-26,4267.52,4441.6,4208.64,4267.52,0.8776145917941518,1,4899.88608,5107.2,12058.148932944212,71708364.72634727,0.0,0.02065026362038669,-12.134192905585472
1499,2012-06-27,4200.96,4311.04,4142.08,4303.36,0.8698568931191014,1,4775.546880000001,5107.2,12058.148932944212,71276200.66859056,0.0,-0.0060266896254841384,-12.663732853636168
1500,2012-06-28,4344.32,4428.8,4157.44,4162.56,0.8858426516853932,1,4781.24288,5107.2,12058.148932944212,72973988.03834909,0.0,0.023819835426591496,-10.583397343436962
1501,2012-06-29,3924.48,3988.48,3868.16,3893.76,0.8405511811023622,1,4624.366080000001,5107.2,12058.148932944212,76215218.4715245,0.0,0.04441624365482255,-6.611847733056608
1502,2012-07-02,3806.72,3857.92,3627.52,3640.32,0.8489134992969429,1,4323.8144,5107.2,12058.148932944212,79271235.73708987,0.0,0.040097205346293796,-2.8672438146980284
1503,2012-07-03,3614.72,3622.4,3507.2,3558.4,0.8623188405797101,1,4040.63232,5107.2,12058.148932944212,80259039.29767667,0.0,0.012461059190031154,-1.656866790582101
1504,2012-07-05,3581.44,3727.36,3581.44,3686.4,0.8702137806954858,1,3952.2816000000003,5107.2,12058.148932944212,78715596.23425981,0.0,-0.019230769230769162,-3.5480808907632166
1505,2012-07-06,3791.36,3796.48,3637.76,3650.56,0.8532933705941432,1,4049.3337600000004,5107.2,12058.148932944212,79147760.29201654,0.0,0.005490196078431486,-3.0185409427125
1506,2012-07-09,3627.52,3712.0,3578.88,3619.84,0.8826705506789125,1,3960.0384,5107.2,12058.148932944212,79518186.62723657,0.0,0.004680187207488196,-2.564649558669041
1507,2012-07-10,3560.96,3783.68,3507.2,3719.68,0.8969812219941914,1,3887.9206400000003,5107.2,12058.148932944212,78314301.03777143,0.0,-0.0151397515527949,-4.0397965568103045
1508,2012-07-11,3709.44,3773.44,3560.96,3599.36,0.8864198024691358,1,4010.67008,5107.2,12058.148932944212,79765137.51738328,0.0,0.01852581789515173,-2.2620553026400536
1509,2012-07-12,3681.28,3768.32,3543.04,3619.84,0.8859351915932724,1,3887.1347200000005,5107.2,12058.148932944212,79518186.62723657,0.0,-0.003095975232198178,-2.564649558669041
1510,2012-07-13,3576.32,3581.44,3415.04,3417.6,0.863331658758724,1,3916.4569600000004,5107.2,12058.148932944212,81956826.66743523,0.0,0.030667701863354324,0.0
1511,2012-07-16,3409.92,3456.0,3343.36,3374.08,0.872514029958489,1,3697.73824,5107.2,12058.148932944212,82481597.30899695,0.0,0.006403013182674,0.0
1512,2012-07-17,3325.44,3422.72,3230.72,3251.2,0.8710359408033826,1,3653.01248,5107.2,12058.148932944212,83963302.64987713,0.0,0.017964071856287456,0.0
1513,2012-07-18,3274.24,3312.64,3200.0,3289.6,0.853220651889089,1,3524.1036799999997,5107.2,12058.148932944212,83500269.73085208,0.0,-0.0055147058823528106,-0.5514705882352811
1514,2012-07-19,3271.68,3340.8,3212.8,3212.8,0.8301987732295124,1,3562.10176,5107.2,12058.148932944212,84426335.5689022,0.0,0.01109057301293892,0.0
1515,2012-07-20,3312.64,3415.04,3264.0,3379.2,0.8284114474751246,1,3482.4883200000004,5107.2,12058.148932944212,82419859.58646028,0.0,-0.02376599634369292,-2.376599634369292
1516,2012-07-23,3653.12,3768.32,3537.92,3599.36,0.8791313031161474,1,3647.6825599999997,3599.36,21973.348508529776,79089991.68766174,26899.74308645439,-0.04040128089887651,-6.320710054844614
1517,2012-07-24,3601.92,3863.04,3591.68,3752.96,0.9195866576819406,1,3883.1155200000003,3599.36,21973.348508529776,75714885.35675156,0.0,-0.04267425320056906,-10.318403793613696
1518,2012-07-25,3735.04,3865.6,3637.76,3699.2,0.88391228902707,1,4035.91168,3599.36,21973.348508529776,76896172.57257013,0.0,0.015601783060921415,-8.919210985044511
1519,2012-07-26,3471.36,3550.72,3409.92,3417.6,0.8661067687747037,1,3984.5631999999996,3599.36,21973.348508529776,83083867.51257211,0.0,0.08046817849305032,-1.5901057973012112
1520,2012-07-27,3276.8,3368.96,3256.32,3325.44,0.849440539165819,1,3689.6998399999998,3599.36,21973.348508529776,85108931.31111822,0.0,0.02437373053486791,0.0
1521,2012-07-30,3299.84,3404.8,3258.88,3394.56,0.8956781865711968,1,3589.0995199999998,3599.36,21973.348508529776,83590133.46220864,0.0,-0.017845340383344288,-1.7845340383344288
1522,2012-07-31,3461.12,3499.52,3392.0,3491.84,0.9109720447077937,1,3663.44448,3599.36,21973.348508529776,81452566.11929886,0.0,-0.025572005383580176,-4.296100462656971
1523,2012-08-01,3425.28,3496.96,3371.52,3415.04,0.9172713594581519,1,3747.46112,3599.36,21973.348508529776,83140119.28475395,0.0,0.02071823204419898,-2.313284864507603
1524,2012-08-02,3496.96,3540.48,3335.68,3335.68,0.8685121107266436,1,3672.67072,3599.36,21973.348508529776,84883924.22239088,0.0,0.020974289580514283,-0.26437541308658163
1525,2012-08-03,3210.24,3233.28,3107.84,3112.96,0.8372591006423983,1,3605.3683199999996,3599.36,21973.348508529776,89777828.40221062,0.0,0.05765407554671964,0.0
1526,2012-08-06,3066.88,3084.8,3000.32,3036.16,0.8511205976520811,1,3378.62912,3599.36,21973.348508529776,91465381.56766571,0.0,0.018796992481203034,0.0
1527,2012-08-07,2992.64,3128.32,2972.16,3128.32,0.8500797900095584,1,3278.91968,3599.36,21973.348508529776,89440317.7691196,0.0,-0.022140221402214055,-2.2140221402214055
1528,2012-08-08,3110.4,3136.0,2987.52,2997.76,0.8245425188374598,1,3352.99328,3599.36,21973.348508529776,92309158.15039325,0.0,0.03207547169811309,0.0
1529,2012-08-09,3015.68,3061.76,2946.56,2977.28,0.8381788261108063,1,3209.9737600000003,3599.36,21973.348508529776,92759172.32784794,0.0,0.0048750761730651515,0.0
1530,2012-08-10,3010.56,3031.04,2923.52,2923.52,0.8125689532838453,1,3185.4745600000006,3599.36,21973.348508529776,93940459.54366651,0.0,0.012734990903578103,0.0
1531,2012-08-13,2938.88,2946.56,2849.28,2849.28,0.7581627006087437,1,3130.9107200000003,3599.36,21973.348508529776,95571760.93693975,0.0,0.017365269461077748,0.0
1532,2012-08-14,2867.2,3013.12,2851.84,3008.0,0.8022690437601295,1,3049.0342400000004,3599.36,21973.348508529776,92084151.06166591,0.0,-0.03649205414949963,-3.649205414949963
1533,2012-08-15,3013.12,3028.48,2933.76,3008.0,0.7757157595060573,1,3216.19456,3599.36,21973.348508529776,92084151.06166591,0.0,0.0,-3.649205414949963
1534,2012-08-16,2997.76,3051.52,2946.56,2946.56,0.7703504458409943,1,3211.37152,3599.36,21973.348508529776,93434193.59402998,0.0,0.014660965180207652,-2.2366097704532018
1535,2012-08-17,2918.4,2959.36,2844.16,2867.2,0.7329700272479563,1,3134.25664,3599.36,21973.348508529776,95177998.5316669,0.0,0.01866345574954842,-0.41200706297821466
1536,2012-08-20,2890.24,2944.0,2859.52,2867.2,0.7541689080150619,1,3053.28896,3599.36,21973.348508529776,95177998.5316669,0.0,0.0,-0.41200706297821466
1537,2012-08-21,2828.8,2969.6,2821.12,2944.0,0.798936212709373,1,3053.28896,3599.36,21973.348508529776,93490445.36621182,0.0,-0.01773049645390068,-2.1777516185991663
1538,2012-08-22,2997.76,3028.48,2931.2,2969.6,0.7780638516992789,1,3128.8832,3599.36,21973.348508529776,92927927.64439346,0.0,-0.00601684717208173,-2.766333137139476
1539,2012-08-23,2979.84,3064.32,2972.16,3023.36,0.794425087108014,1,3146.4447999999998,3599.36,21973.348508529776,91746640.42857489,0.0,-0.012711864406779738,-4.002354326074153
1540,2012-08-24,3061.76,3069.44,2880.0,2900.48,0.788981288981289,1,3196.58752,3599.36,21973.348508529776,94446725.49330303,0.0,0.029429797670140978,-1.1771630370806307
1541,2012-08-27,2877.44,2933.76,2851.84,2928.64,0.8207831325301205,1,3086.56896,3599.36,21973.348508529776,93827955.99930283,0.0,-0.00655151876116733,-1.824602707474976
1542,2012-08-28,2967.04,2987.52,2920.96,2979.84,0.8319878910191725,1,3112.31744,3599.36,21973.348508529776,92702920.5556661,0.0,-0.011990407673860948,-3.001765744555618
1543,2012-08-29,2969.6,2992.64,2910.72,2984.96,0.8338220837645202,1,3148.6464,3599.36,21973.348508529776,92590417.01130244,0.0,-0.0012135922330096527,-3.1194820482636665
1544,2012-08-30,3054.08,3082.24,3015.68,3051.52,0.8522944550669215,1,3151.7568,3599.36,21973.348508529776,91127870.9345747,0.0,-0.015795868772782606,-4.649793996468499
1545,2012-08-31,2997.76,3066.88,2926.08,2946.56,0.8472356039167989,1,3212.288,3599.36,21973.348508529776,93434193.59402998,0.0,0.025308641975308577,-2.2366097704532018
1546,2012-09-04,2961.92,3013.12,2920.96,2926.08,0.8694390715667312,1,3111.3472,3599.36,21973.348508529776,93884207.77148467,0.0,0.004816375677302975,-1.7657445556209406
1547,2012-09-05,2915.84,2928.64,2831.36,2846.72,0.8874437218609305,1,3092.07296,3599.36,21973.348508529776,95628012.7091216,0.0,0.0185739964050331,0.0
1548,2012-09-06,2787.84,2787.84,2547.2,2554.88,0.8378087627385196,1,3004.67456,3599.36,21973.348508529776,102040714.73785092,0.0,0.06705882352941162,0.0
1549,2012-09-07,2506.24,2511.36,2398.72,2408.96,0.8175099488345652,1,2735.3420800000004,3599.36,21973.348508529776,105247065.75221558,0.0,0.0314222712238148,0.0
1550,2012-09-10,2444.8,2547.2,2365.44,2542.08,0.8896175895965898,1,2592.63744,3599.36,21973.348508529776,102321973.5987601,0.0,-0.027792624265098875,-2.7792624265098875
1551,2012-09-11,2531.84,2562.56,2460.16,2524.16,0.8972115419785925,1,2724.55168,3599.36,21973.348508529776,102715736.00403295,0.0,0.003848268279274425,-2.4051309460181636
1552,2012-09-12,2467.84,2536.96,2434.56,2452.48,0.8977272727272727,1,2709.8470399999997,3599.36,21973.348508529776,104290785.62512437,0.0,0.01533406352683464,-0.9086050240513122
1553,2012-09-13,2452.48,2496.0,2255.36,2270.72,0.8541032915438729,1,2643.79392,3599.36,21973.348508529776,108284661.45003474,0.0,0.03829557713052867,0.0
1554,2012-09-14,2227.2,2362.88,2188.8,2350.08,0.8585798816568048,1,2486.9529599999996,3599.36,21973.348508529776,106540856.51239783,0.0,-0.016103896103895954,-1.6103896103895954
1555,2012-09-17,2388.48,2391.04,2321.92,2321.92,0.8517221746481131,1,2583.1936,3599.36,21973.348508529776,107159626.00639802,0.0,0.0058078141499471325,-1.0389610389610282
1556,2012-09-18,2344.96,2365.44,2257.92,2268.16,0.8526759382246506,1,2543.77984,3599.36,21973.348508529776,108340913.22221658,0.0,0.011023622047243942,0.0
1557,2012-09-19,2224.64,2278.4,2219.52,2265.6,0.8417222559126745,1,2492.43136,3599.36,21973.348508529776,108397164.99439842,0.0,0.0005192107995846129,0.0
1558,2012-09-20,2283.52,2324.48,2240.0,2240.0,0.84,1,2483.84256,3599.36,21973.348508529776,108959682.71621677,0.0,0.00518941359626357,0.0
1559,2012-09-21,2242.56,2263.04,2193.92,2227.2,0.8326384256915768,1,2433.72544,3599.36,21973.348508529776,109240941.57712597,0.0,0.0025813113061436965,0.0
1560,2012-09-24,2250.24,2263.04,2176.0,2193.92,0.8529234478601567,1,2414.0928,3599.36,21973.348508529776,109972214.61548983,0.0,0.006694129763130663,0.0
1561,2012-09-25,2170.88,2368.0,2168.32,2368.0,0.8767045454545453,1,2365.94176,2368.0,44829.48274619016,106156215.1429783,36105.38898086612,-0.034699669237851616,-3.4699669237851616
1562,2012-09-26,2406.4,2503.68,2370.56,2449.92,0.9086485945945945,1,2555.29472,2368.0,44829.48274619016,102483783.9164104,0.0,-0.034594594594594574,-6.8093842842596235
1563,2012-09-27,2373.12,2411.52,2227.2,2234.88,0.8693614528412419,1,2642.03776,2368.0,44829.48274619016,112123915.88615112,0.0,0.09406494960806255,0.0
1564,2012-09-28,2280.96,2321.92,2229.76,2304.0,0.8932424251423949,1,2418.1555200000003,2368.0,44829.48274619016,109025302.03873447,0.0,-0.02763561924257929,-2.763561924257929
1565,2012-10-01,2245.12,2339.84,2186.24,2327.04,0.9107142857142857,1,2474.41408,2368.0,44829.48274619016,107992430.75626224,0.0,-0.0094736842105263,-3.684749232343898
1566,2012-10-02,2291.2,2357.76,2273.28,2273.28,0.8855693348365278,1,2510.71744,2368.0,44829.48274619016,110402463.74869741,0.0,0.022316684378320906,-1.5353121801433
1567,2012-10-03,2280.96,2334.72,2237.44,2273.28,0.8777019340159272,1,2453.34016,2368.0,44829.48274619016,110402463.74869741,0.0,0.0,-1.5353121801433
1568,2012-10-04,2245.12,2265.6,2214.4,2214.4,0.8528722657017742,1,2459.3689600000002,2368.0,44829.48274619016,113042023.6927931,0.0,0.023908523908523938,0.0
1569,2012-10-05,2144.64,2209.92,2119.68,2183.68,0.8464264619019493,1,2395.264,2368.0,44829.48274619016,114419185.40275608,0.0,0.012182741116751439,0.0
1570,2012-10-08,2213.12,2230.4,2186.24,2209.28,0.8703916549313562,1,2367.8598399999996,2368.0,44829.48274619016,113271550.64445359,0.0,-0.010030090270812697,-1.0030090270812697
1571,2012-10-09,2212.48,2314.24,2200.96,2302.72,0.9089395335924487,1,2386.7276800000004,2368.0,44829.48274619016,109082683.7766496,0.0,-0.036980749746707064,-4.663991975927795
1572,2012-10-10,2277.12,2328.32,2261.12,2275.2,0.8985108603701524,1,2466.60288,2368.0,44829.48274619016,110316391.14182475,0.0,0.011309836927932748,-3.5857572718154485
1573,2012-10-11,2239.36,2261.12,2213.12,2240.64,0.8873079112122937,1,2428.73344,2368.0,44829.48274619016,111865698.06553309,0.0,0.01404421326397931,-2.2316950852557693
1574,2012-10-12,2209.28,2280.96,2188.16,2264.32,0.9098082863585119,1,2372.7712,2368.0,44829.48274619016,110804135.91410328,0.0,-0.009489612721210738,-3.15947843530594
1575,2012-10-15,2246.4,2293.12,2181.12,2190.08,0.8924604972261544,1,2396.5516800000005,2368.0,44829.48274619016,114132276.71318045,0.0,0.030036250647333063,-0.25075225677031465
1576,2012-10-16,2149.12,2167.68,2126.08,2136.96,0.8968768943357041,1,2315.78048,2368.0,44829.48274619016,116513618.83665806,0.0,0.020864756158873732,0.0
1577,2012-10-17,2132.48,2158.08,2097.92,2110.72,0.9072847135891202,1,2255.92832,2368.0,44829.48274619016,117689944.4639181,0.0,0.010096035459246533,0.0
1578,2012-10-18,2124.8,2138.24,2078.72,2104.32,0.9065138721351026,1,2223.86048,2368.0,44829.48274619016,117976853.1534937,0.0,0.0024378352023401995,0.0
1579,2012-10-19,2124.16,2261.12,2121.6,2239.36,0.941500996605905,1,2218.76672,2239.36,50375.06169775816,112807898.16349173,38367.73040392453,-0.043813297709143884,-4.381329770914388
1580,2012-10-22,2230.4,2300.16,2209.28,2211.2,0.9300503676524696,1,2361.54368,2239.36,50375.06169775816,114226459.9009006,0.0,0.012575021434695577,-3.1789229432265476
1581,2012-10-23,2332.8,2412.8,2318.08,2384.64,0.9681233435412162,0,2340.71872,0.0,0.0,107683637.05899966,18309.33088628061,-0.057279397852102676,-8.724775936430563
1582,2012-10-24,2346.88,2414.72,2342.4,2398.08,0.9512195121951219,0,2511.2448,0.0,0.0,107683637.05899966,0.0,0.0,-8.724775936430563
1583,2012-10-25,2314.88,2391.04,2301.44,2334.72,0.9481946651912787,1,2525.48864,2334.72,46114.8792320705,107665330.84069963,18303.106242918937,-0.00017000000000000348,-8.740292724521371
1584,2012-10-26,2331.52,2391.04,2291.84,2323.2,0.9363827024185067,1,2468.65984,2334.72,46114.8792320705,108196574.2494531,0.0,0.00493421052631593,-8.289998116254193
1585,2012-10-31,2277.76,2395.52,2274.56,2368.64,0.9632315361590648,0,2458.1446399999995,0.0,0.0,106083076.9477445,18037.18940331513,-0.019533865248226867,-10.08144893496592
1586,2012-11-01,2348.8,2353.92,2175.36,2179.2,0.9413424139875918,1,2504.9913599999995,2179.2,48671.55048855699,106065042.82466339,18031.057280192777,-0.00017000000000000348,-10.09673508864698
1587,2012-11-02,2148.48,2245.76,2140.16,2235.52,0.9482480295551499,1,2337.05408,2179.2,48671.55048855699,103323861.10114785,0.0,-0.025844346549192432,-12.420226222919839
1588,2012-11-05,2263.04,2333.44,2251.52,2275.84,0.9710069041121195,0,2400.50816,0.0,0.0,101344192.7433377,17231.44211152637,-0.019159837202291197,-14.098240430702191
1589,2012-11-06,2257.92,2281.6,2167.04,2197.12,0.9638157894736842,0,2444.34496,0.0,0.0,101344192.7433377,0.0,0.0,-14.098240430702191
1590,2012-11-07,2245.12,2394.88,2229.12,2364.8,0.9631499729000491,0,2361.70624,0.0,0.0,101344192.7433377,0.0,0.0,-14.098240430702191
1591,2012-11-08,2360.96,2395.52,2305.92,2380.16,0.9324256177508825,1,2541.1424,2380.16,42571.4927696337,101326964.23057134,17225.583919197128,-0.00016999999999989246,-14.112843729828962
1592,2012-11-09,2405.76,2408.96,2304.64,2379.52,0.927254658694569,1,2555.69856,2380.16,42571.4927696337,101354209.9859439,0.0,0.00026888948642089794,-14.089749576489318
1593,2012-11-12,2351.36,2353.28,2219.52,2226.56,0.8710182767624022,1,2560.08256,2380.16,42571.4927696337,107865945.51998708,0.0,0.06424731182795718,-8.570246928312141
1594,2012-11-13,2275.2,2292.48,2171.52,2230.4,0.8777016804270786,1,2414.05568,2380.16,42571.4927696337,107702470.98775168,0.0,-0.0015155342258146298,-8.708811848350074
1595,2012-11-14,2166.4,2341.12,2160.0,2304.0,0.9018620582857545,1,2421.3120000000004,2380.16,42571.4927696337,104569209.11990663,0.0,-0.02909182899064,-11.364639482410222
1596,2012-11-15,2302.72,2399.36,2259.84,2324.48,0.9090449262736267,1,2504.35712,2380.16,42571.4927696337,103697344.94798455,0.0,-0.008337675872850392,-12.103652389279118
1597,2012-11-16,2299.52,2382.08,2216.96,2219.52,0.866877971473851,1,2518.70784,2380.16,42571.4927696337,108165648.82908529,0.0,0.04308985811875976,-8.316211241575965
1598,2012-11-19,2140.8,2142.08,2025.6,2028.8,0.8664013644115975,1,2423.0924800000003,2380.16,42571.4927696337,116284883.93010984,0.0,0.07506297229219161,-1.4341535463592403
1599,2012-11-20,2005.12,2040.32,1988.48,1994.24,0.8726851346825731,1,2237.7984,2380.16,42571.4927696337,117756154.72022837,0.0,0.012652296157450671,-0.18706926601795848
1600,2012-11-21,1989.12,2025.6,1952.0,2005.76,0.8708759954493744,1,2193.39136,2380.16,42571.4927696337,117265731.12352219,0.0,-0.004164738546968971,-0.6027640261317191
1601,2012-11-23,1958.4,1976.96,1920.0,1920.0,0.8612059158134244,1,2190.44224,2380.16,42571.4927696337,120916662.34344599,0.0,0.031133828996282586,0.0
1602,2012-11-26,1955.84,1966.08,1900.8,1903.36,0.8954362157964308,1,2099.55776,2380.16,42571.4927696337,121625051.98313269,0.0,0.005858494817485349,0.0
1603,2012-11-27,1890.56,1949.44,1875.2,1943.04,0.9035186774393485,1,2076.7884799999997,2380.16,42571.4927696337,119935815.15003362,0.0,-0.01388888888888895,-1.388888888888895
1604,2012-11-28,1975.68,2015.36,1882.24,1884.16,0.9017441336195271,1,2107.1238399999997,2380.16,42571.4927696337,122442424.64430965,0.0,0.02089959109495676,0.0
1605,2012-11-29,1859.2,1904.64,1851.52,1862.4,0.8953626634958383,1,2050.15296,2380.16,42571.4927696337,123368780.32697688,0.0,0.007565643079661788,0.0
1606,2012-11-30,1845.76,1913.6,1845.12,1895.68,0.9189345686160972,1,2008.2969600000001,2380.16,42571.4927696337,121952001.04760347,0.0,-0.0114840989399293,-1.14840989399293
1607,2012-12-03,1848.96,1939.2,1843.84,1935.36,0.9337822109988776,1,2030.42368,2380.16,42571.4927696337,120262764.21450442,0.0,-0.01385165326184079,-2.517667844522953
1608,2012-12-04,1944.96,1993.6,1919.36,1962.88,0.941176473822074,1,2059.15136,2380.16,42571.4927696337,119091196.73348409,0.0,-0.009741730856366204,-3.4673144876325113
1609,2012-12-05,1966.08,2011.52,1921.28,1930.24,0.9231631519910264,1,2080.0396800000003,2380.16,42571.4927696337,120480730.25748494,0.0,0.011667810569663706,-2.3409893992932806
1610,2012-12-06,1931.52,1971.2,1924.48,1954.56,0.929372197309417,1,2053.42848,2380.16,42571.4927696337,119445391.55332744,0.0,-0.008593396653098218,-3.180212014134276
1611,2012-12-07,1922.56,1968.0,1881.6,1884.16,0.9196066558931951,1,2073.52832,2380.16,42571.4927696337,122442424.64430965,0.0,0.025091240875912524,-0.7508833922261426
1612,2012-12-10,1903.36,1927.04,1889.92,1912.32,0.9250719884726224,1,2007.7504000000001,2380.16,42571.4927696337,121243611.40791677,0.0,-0.009790832220738732,-1.7226148409894004
1613,2012-12-11,1888.64,1898.88,1845.76,1847.04,0.9158823529411765,1,2031.48928,2380.16,42571.4927696337,124022678.45591846,0.0,0.022921348314606682,0.0
1614,2012-12-12,1838.72,1898.24,1829.12,1892.48,0.9150889271371199,1,1962.89344,2380.16,42571.4927696337,122088229.8244663,0.0,-0.015597539543057981,-1.559753954305798
1615,2012-12-13,1887.36,1958.4,1878.4,1928.32,0.9261744925153519,1,1998.28544,2380.16,42571.4927696337,120562467.52360263,0.0,-0.01249721044409724,-2.789982425307558
1616,2012-12-14,1936.64,1966.08,1926.4,1941.12,0.9428729371673356,1,2038.3456,2380.16,42571.4927696337,120017552.41615131,0.0,-0.004519774011299549,-3.2293497363796164
1617,2012-12-17,1948.8,1951.36,1871.36,1874.56,0.9337142857142857,1,2046.624,2380.16,42571.4927696337,122851110.97489814,0.0,0.02360953461975046,-0.9446397188049183
1618,2012-12-18,1845.12,1853.44,1788.16,1801.6,0.9262344393952672,1,1977.65248,2380.16,42571.4927696337,125957127.08737062,0.0,0.02528276779773786,0.0
1619,2012-12-19,1800.32,1909.76,1799.68,1906.56,0.9720044808508129,0,1903.28576,0.0,0.0,121607535.69463249,20676.796123428507,-0.03453231661691536,-3.453231661691536
1620,2012-12-20,1901.44,1965.44,1888.64,1949.44,0.97409046163674,0,2011.3606399999999,0.0,0.0,121607535.69463249,0.0,0.0,-3.453231661691536
1621,2012-12-21,2113.28,2120.32,2049.28,2082.56,0.9454159541379992,1,2058.9632,2082.56,58383.3658639196,121586862.4135644,20669.76661030595,-0.00017000000000000348,-3.469644612309053
1622,2012-12-24,2048.64,2074.88,2039.68,2045.44,0.9454159541379992,1,2189.67168,2082.56,58383.3658639196,123754052.95443308,0.0,0.01782421634910869,-1.7490666736225013
1623,2012-12-26,2081.28,2163.84,2076.16,2159.36,0.9774209734069242,0,2152.25024,0.0,0.0,117498133.55552217,19978.078977865007,-0.05055122842089366,-6.715772046770196
1624,2012-12-27,2154.24,2296.32,2131.84,2157.44,0.9774095883534135,0,2271.59616,0.0,0.0,117498133.55552217,0.0,0.0,-6.715772046770196
1625,2012-12-28,2228.48,2282.88,2170.88,2267.52,1.0383912266175148,0,2284.64768,0.0,0.0,117498133.55552217,0.0,0.0,-6.715772046770196
1626,2012-12-31,2329.6,2354.56,2009.6,2035.84,0.9620928990923652,0,2399.75168,0.0,0.0,117498133.55552217,0.0,0.0,-6.715772046770196
1627,2013-01-02,1834.88,1890.56,1793.92,1795.2,0.879568551254131,1,2216.00064,1795.2,65440.15088726478,117478158.87281774,19971.28700837902,-0.00017000000000000348,-6.731630365522245
1628,2013-01-03,1805.44,1827.84,1761.92,1800.32,0.8697729988052569,1,1977.97312,1795.2,65440.15088726478,117143105.30027495,0.0,-0.0028520499108734,-6.997636410825558
1629,2013-01-04,1795.2,1804.16,1753.6,1763.2,0.846389228886169,1,1983.1935999999998,1795.2,65440.15088726478,119572243.70121022,0.0,0.02073650339649613,-5.0690925823764665
1630,2013-01-07,1783.68,1796.48,1751.04,1761.28,0.8382978213800716,1,1936.7289600000001,1795.2,65440.15088726478,119697888.79091376,0.0,0.0010507880910681777,-4.969340315387727
1631,2013-01-08,1749.12,1780.48,1733.76,1739.52,0.82796347550374,1,1929.88544,1795.2,65440.15088726478,121121866.47422065,0.0,0.011896431070678837,-3.8388146228485964
1632,2013-01-09,1712.0,1758.72,1708.16,1743.36,0.836969696969697,1,1904.3072,1795.2,65440.15088726478,120870576.29481356,0.0,-0.0020746887966804906,-4.038319156826075
1633,2013-01-10,1708.8,1735.68,1696.0,1700.48,0.836848583322048,1,1910.55872,1795.2,65440.15088726478,123676649.96485946,0.0,0.023215523215523115,-1.810518527410765
1634,2013-01-11,1702.4,1723.52,1692.8,1693.44,0.8344784509681448,1,1860.14272,1795.2,65440.15088726478,124137348.6271058,0.0,0.0037250253979004277,-1.44476021511869
1635,2013-01-14,1690.24,1704.32,1658.24,1665.92,0.8299569779031934,1,1832.1024,1795.2,65440.15088726478,125938261.57952332,0.0,0.014507422402159298,-0.014977721613329553
1636,2013-01-15,1686.4,1692.8,1651.2,1666.56,0.8297611757501532,1,1794.23296,1795.2,65440.15088726478,125896379.88295549,0.0,-0.0003325573661455694,-0.04822847727623536
1637,2013-01-16,1652.48,1662.08,1614.08,1631.36,0.8263546798029557,1,1747.24544,1795.2,65440.15088726478,128199873.19418721,0.0,0.01829673985362601,0.0
1638,2013-01-17,1609.6,1640.32,1603.2,1640.32,0.843905472636816,1,1704.40896,1795.2,65440.15088726478,127613529.44223732,0.0,-0.004573668735707304,-0.45736687357073036
1639,2013-01-18,1623.04,1633.92,1528.32,1534.72,0.814911706998038,1,1708.84736,1795.2,65440.15088726478,134524009.37593246,0.0,0.05415162454873634,0.0
1640,2013-01-22,1536.64,1565.44,1482.88,1491.2,0.8444293478260869,1,1611.8886400000001,1795.2,65440.15088726478,137371964.74254623,0.0,0.021170610211706187,0.0
1641,2013-01-23,1489.92,1495.68,1442.56,1450.88,0.8593103448275863,1,1574.19648,1795.2,65440.15088726478,140010511.62632075,0.0,0.019207317073170804,0.0
