Date,Open,High,Low,Close
5/6/2008,37648.81,37779.33,35423.34,35580.75
5/7/2008,35620.52,37746.26,35436.15,37248.05
5/8/2008,37319.42,37474.42,36694.37,37275.48
5/9/2008,37680.15,38161,37292.73,37618.37
5/12/2008,37388.35,37628.4,36211.75,36356.74
5/13/2008,35929.79,37885.35,35761.29,36200.61
5/14/2008,35976.62,36698.36,34593.59,35405.16
5/15/2008,35360.54,35910.83,34395.95,34505.25
5/16/2008,34414.34,36111.24,34263.54,34850.01
5/19/2008,34936.87,35089.58,33510.7,34169.09
5/20/2008,34881.87,36662.44,34881.87,35991.61
5/21/2008,35628.59,38446.37,35265.56,38274.43
5/22/2008,38203.7,38228.18,37107.42,37588.16
5/23/2008,37756.08,39480.39,37727.19,38458.54
5/27/2008,37950.62,38261.66,37204.46,37306.76
5/28/2008,37244.16,37515.13,36658.37,36932.18
5/29/2008,37033.67,37033.67,34525.05,34713.07
5/30/2008,34744.95,34798.08,32958.95,33875.51
6/2/2008,34268.87,36742.54,34184.39,35843.21
6/3/2008,35651.5,37104.69,34654.39,36524.34
6/4/2008,36924.14,37297.82,35431.19,36655.08
6/5/2008,36234.41,36277.78,34628.91,34738.33
6/6/2008,35745.87,39042.78,35515.55,38575.2
6/9/2008,38027.74,38911.77,36865.68,37882.78
6/10/2008,38798.06,38917.53,37410.95,37938.81
6/11/2008,38054.63,39201.77,37968.83,39078.36
6/12/2008,38345.24,39219.84,37616.41,38552.11
6/13/2008,37858.28,38405.81,36959.99,37032.94
6/16/2008,37430.35,37669.14,36064.13,36529.41
6/17/2008,35966.41,36683.96,35654.77,36455.03
6/18/2008,36889.02,37917.73,36583.62,37533.14
6/19/2008,37304.73,38250.52,36552.66,36877.91
6/20/2008,37229.65,38911.41,37211.05,37756.75
6/23/2008,36957.56,38347.06,36253.08,37775.68
6/24/2008,37983.75,38849.04,37283.41,38000
6/25/2008,37674.4,37674.4,35544.02,36391.67
6/26/2008,37513.61,39517.38,37455.27,39472.64
6/27/2008,39217.04,40288.52,38101.56,39259.6
6/30/2008,39218.94,39390.04,38279.57,38758.01
7/1/2008,39962.45,40485.41,38602.05,38659.95
7/2/2008,38514.88,40746.03,38053.39,40659.71
7/3/2008,40465.19,41347.72,39917.33,40322.81
7/7/2008,39912.79,41868.49,39371.76,40693.17
7/8/2008,40800.6,41315.62,38181.18,38352.89
7/9/2008,37953.45,40373.41,37755.44,40372.43
7/10/2008,40151.86,41351.33,39980.87,40639.42
7/11/2008,41417.8,43689.58,40519.54,41570.47
7/14/2008,40599.01,42840.23,40599.01,42660.48
7/15/2008,42945.43,44707.8,41873.84,43053.36
7/16/2008,41701.76,43795.09,40300.71,40746.69
7/17/2008,40221.66,40376,38918.97,39971.21
7/18/2008,39607.61,41337.83,39409.64,39643.4
7/21/2008,39313.32,39421.58,38613.53,38630.57
7/22/2008,38991.02,39591.77,36882.43,37157.13
7/23/2008,36586.34,37681.72,36121.13,37118.21
7/24/2008,37263.94,39066.93,37000.82,38894.11
7/25/2008,38785.99,39085.97,38110.88,38734.61
7/28/2008,38688.48,40176.06,38224.47,39954.62
7/29/2008,39771.38,39771.38,37447.9,37558.29
7/30/2008,37047.71,37159.71,35687.29,35875.94
7/31/2008,36432.76,37716.21,36078.01,37590.61
8/1/2008,37147.12,38342.04,37083.96,37824.4
8/4/2008,37823.08,38392.83,36634.9,37667.13
8/5/2008,37329.73,37329.73,35799.95,35879.13
8/6/2008,36099.19,36450.62,34473.4,34861.82
8/7/2008,35391.06,36382.65,34806.73,36327.02
8/8/2008,36359.76,36381.35,34895.99,35290.29
8/11/2008,35421.64,35809.82,34520.48,34785.68
8/12/2008,34837.83,36530.64,34837.83,36139.82
8/13/2008,36653.68,37434.24,36237.38,36823.79
8/14/2008,37270.84,37440.84,35454.73,35580.36
8/15/2008,35245.72,35924.05,35029.53,35133.44
8/18/2008,34933.42,36201.92,34933.42,35628.62
8/19/2008,36431.67,37383.99,36098.35,36763.35
8/20/2008,36394.59,37196.24,35913.61,35994.79
8/21/2008,36471.62,36792.59,35380.64,35609.09
8/22/2008,35272.94,35272.94,34454.42,34697.43
8/25/2008,35066.02,36534.51,34962.14,36240.67
8/26/2008,36315.93,36329.31,35591.78,35870.25
8/27/2008,35874.42,35874.42,35006.46,35044.87
8/28/2008,34669.49,34860.09,33999.45,34180.07
8/29/2008,34368.3,35152.73,34169.29,34937.92
9/2/2008,34103.78,35966.33,33867.34,35418.95
9/3/2008,35442.86,36126.49,34990.97,34990.12
9/4/2008,35827.56,37832.82,35691.96,37568.09
9/5/2008,37880.03,38329.06,36671.68,36811.28
9/8/2008,34595.16,36613.83,34382.97,35608.71
9/9/2008,35749.99,38222.13,35398,38103.64
9/10/2008,37631.26,38406.32,36901.07,37390.65
9/11/2008,38327.43,38857.73,37362.95,37689.63
9/12/2008,38142.72,38996.03,37443.15,38002.02
9/15/2008,40536.58,41838.44,37907.64,40285.94
9/16/2008,40740.41,42406.77,38339.53,39529.53
9/17/2008,40126.32,42419.25,40047.8,41791.19
9/18/2008,41528.33,43786.51,39275.18,39771.59
9/19/2008,37112.18,39781.02,37017.81,38867.71
9/22/2008,38738.03,42020.34,38673.82,41583.19
9/23/2008,41501.21,45366.93,41225,45204.76
9/24/2008,44372.97,45653.87,44252.78,44683.61
9/25/2008,44456.53,44456.53,42629.67,43324.97
9/26/2008,44654.13,45243.03,44026.43,44471.6
9/29/2008,45260.99,52429.37,45240.57,50699.62
9/30/2008,49098.45,49354.63,47091.21,47685.96
10/1/2008,48090.78,49870.74,47994.39,49257.33
10/2/2008,50036.64,53430.65,49986.97,52541.89
10/3/2008,52194.63,54656.58,50078.65,54299.87
10/6/2008,56212.26,60833,55046.33,56256.12
10/7/2008,54510.55,62028.37,53379.83,61655.27
10/8/2008,63763.08,65679.28,59709.34,65179.61
10/9/2008,63985.88,73981.01,61468.91,71674.76
10/10/2008,75991.65,86273.54,69632.05,74786.64
10/13/2008,69882.54,73935.22,68387.56,69084.68
10/14/2008,67291.17,72914.77,64242.6,70899.01
10/15/2008,72501.93,82437.18,72240.66,80843.87
10/16/2008,80356.41,90294.57,79690.71,82595.25
10/17/2008,85054.59,91076.43,82880.34,89289.78
10/20/2008,88379.46,89173.04,82176.42,84288.7
10/21/2008,85058.33,86859.35,81877.18,82095.24
10/22/2008,87155.9,92197.83,86012.57,90586.56
10/23/2008,90309.5,96585.44,88205.54,93664.4
10/24/2008,104021.89,108289.44,97973.97,104290.04
10/27/2008,105065.73,110813.36,100858.85,110373.74
10/28/2008,105082.82,111438.19,99635.35,100797.94
10/29/2008,103359.05,106078.37,99670.66,105504.8
10/30/2008,101433.45,107735.53,99756.9,104072.43
10/31/2008,105303.04,107057.45,100843.71,103537.59
11/3/2008,103509,104158.24,98323.35,100161.23
11/4/2008,97606.69,98087.97,87191.02,91266.86
11/5/2008,92083.5,98523.55,91918.1,97220.04
11/6/2008,99890.57,111615.46,98351.32,108653.36
11/7/2008,108077.65,109867.8,104350.25,105786.44
11/10/2008,103349.67,110634.59,101127.69,107914.21
11/11/2008,112186.25,116445.48,109328.27,111075.54
11/12/2008,113108.59,121681.82,112871.93,119652.33
11/13/2008,114286.46,124931.3,111314.59,111656.3
11/14/2008,116443.5,120954.06,112590.12,120101.51
11/17/2008,119044.96,127874.62,119044.96,126649.12
11/18/2008,127718.74,137139.15,125523.8,128746.74
11/19/2008,130881.66,142927.09,129668.13,141351.08
11/20/2008,143904.53,152418.38,140711.53,148818.17
11/21/2008,147987.72,151234.24,140717.97,141121.42
11/24/2008,138708.92,139180.85,129146.55,132168.39
11/25/2008,128369.24,136037.46,127472.21,128782.62
11/26/2008,130325.24,130986.36,120350.24,120933.88
11/28/2008,120364.68,123380.61,118722.59,120794.28
12/1/2008,126265.02,136626.09,125873.21,136203.91
12/2/2008,135306.28,135962.11,130667.92,131848.3
12/3/2008,135398.54,136314.25,129993.61,131501.27
12/4/2008,132155.3,138358.13,130610.42,137503.37
12/5/2008,139658.67,144788.56,134057.61,134187.39
12/8/2008,129644.01,131244.29,127293.47,128464.83
12/9/2008,129867.47,130989.09,127212.56,130442.37
12/10/2008,129260.48,130840.86,126599.37,128112.49
12/11/2008,129255.78,130107.69,123094.86,129640.32
12/12/2008,131475.74,133181.57,127205.01,127761.06
12/15/2008,128769.59,132681.49,128161.02,128825.64
12/16/2008,128094.3,128106.66,122389.42,122660.86
12/17/2008,123529.47,126299.6,120501.09,122235.49
12/18/2008,122359.5,122480.3,116461.58,118173.62
12/19/2008,118691.67,118691.67,108099.44,111320.8
12/22/2008,110018.25,110281.76,106185.59,107279.37
12/23/2008,105786.43,109590.53,104062.17,108900.43
12/24/2008,105458.65,108338.4,105340.89,107823.1
12/26/2008,107140.27,107628.31,106363.25,106625.86
12/29/2008,106153.06,110770.88,105142.21,109358.74
12/30/2008,108548.31,109040.13,104179.69,104686.21
12/31/2008,103022.02,103156.6,97206.94,99506.55
1/2/2009,99401.99,100042.19,90464.77,92131.48
1/5/2009,92752.64,96503.06,91357.96,93894.72
1/6/2009,91841.12,92774.19,89845.04,92655.15
1/7/2009,94495.64,100862.81,93957.77,100562.52
1/8/2009,100054.99,103618.33,99841.74,100419.74
1/9/2009,99039.71,104093.8,96976.04,103884.79
1/12/2009,103970.15,112936.44,103372.68,112240.3
1/13/2009,112567.92,112567.92,108220.36,109819.85
1/14/2009,112790.31,124243.26,112451.02,119204.58
1/15/2009,119696.99,127425.99,115638.09,118394.59
1/16/2009,113918.58,117164.7,109209.02,114618.97
1/20/2009,118038.94,131244.82,116019.56,129298.01
1/21/2009,126506.72,130078.62,120238.15,120945.36
1/22/2009,123886.19,127219.46,119073.12,119616.85
1/23/2009,125729.86,126242.72,116144.66,118761.73
1/26/2009,117746.64,117746.64,109321.52,112909.6
1/27/2009,110815.95,113581.43,104713.99,107319.76
1/28/2009,104460.57,104725.77,97962.95,100536
1/29/2009,102316.34,105293.72,101708.98,102392.72
1/30/2009,102512.64,107560.96,102144,107089.92
2/2/2009,110694.4,110694.4,106434.56,106752
2/3/2009,106639.36,106639.36,101693.44,101754.88
2/4/2009,100608,102799.36,99328,102133.76
2/5/2009,104038.4,106280.96,100505.6,101509.12
2/6/2009,101376,101396.48,97341.44,100044.8
2/9/2009,100689.92,102727.68,100218.88,101713.92
2/10/2009,103424,108195.84,101150.72,107110.4
2/11/2009,106547.2,107345.92,104550.4,105543.68
2/12/2009,107776,110592,105226.24,105226.24
2/13/2009,105717.76,105717.76,103424,104437.76
2/17/2009,109568,113438.72,108544,109660.16
2/18/2009,107520,112312.32,107520,110817.28
2/19/2009,110622.72,111667.2,108021.76,110878.72
2/20/2009,114575.36,119193.6,114114.56,116039.68
2/23/2009,113664,122388.48,113664,122245.12
2/24/2009,122880,122880,110284.8,110673.92
2/25/2009,111892.48,115752.96,107663.36,110028.8
2/26/2009,108523.52,112035.84,105431.04,111124.48
2/27/2009,116439.04,116439.04,108503.04,111278.08
3/2/2009,113684.48,120852.48,113684.48,119183.36
3/3/2009,115763.2,121395.2,115763.2,118681.6
3/4/2009,117749.76,117749.76,107304.96,110397.44
3/5/2009,113254.4,117749.76,111114.24,117043.2
3/6/2009,117739.52,118384.64,113356.8,116101.12
3/9/2009,116275.2,117248,112906.24,116551.68
3/10/2009,115712,115712,107171.84,107868.16
3/11/2009,106496,108748.8,104611.84,107069.44
3/12/2009,106854.4,108236.8,104376.32,105205.76
3/13/2009,104652.8,108021.76,104417.28,106752
3/16/2009,106496,110612.48,106096.64,110510.08
3/17/2009,111595.52,111923.2,106465.28,106680.32
3/18/2009,107622.4,108656.64,104550.4,106946.56
3/19/2009,107417.6,111964.16,104448,111964.16
3/20/2009,111124.48,119664.64,111104,118743.04
3/23/2009,115712,117504,110909.44,111226.88
3/24/2009,112138.24,113592.32,109086.72,113049.6
3/25/2009,110643.2,114319.36,107673.6,111247.36
3/26/2009,109250.56,109260.8,105656.32,106864.64
3/27/2009,106977.28,109987.84,106977.28,109885.44
3/30/2009,114688,119244.8,113827.84,118056.96
3/31/2009,117145.6,117739.52,113971.2,115927.04
4/1/2009,119838.72,121845.76,113254.4,113838.08
4/2/2009,110592,113623.04,109045.76,111974.4
4/3/2009,116787.2,116787.2,109404.16,109998.08
4/6/2009,110991.36,112476.16,110438.4,110612.48
4/7/2009,111503.36,112640,109598.72,110602.24
4/8/2009,108298.24,110888.96,108134.4,108318.72
4/9/2009,105472,105728,103157.76,104304.64
4/13/2009,104980.48,105994.24,102359.04,102778.88
4/14/2009,104222.72,104581.12,102338.56,102850.56
4/15/2009,103444.48,103444.48,100208.64,100352
4/16/2009,99328,99870.72,95979.52,97187.84
4/17/2009,97269.76,98918.4,94781.44,94955.52
4/20/2009,96860.16,102522.88,96092.16,101980.16
4/21/2009,102819.84,103495.68,97904.64,98375.68
4/22/2009,99532.8,99532.8,94525.44,98580.48
4/23/2009,98211.84,99942.4,97136.64,98129.92
4/24/2009,97699.84,98887.68,96552.96,97904.64
4/27/2009,98293.76,101140.48,98088.96,100679.68
4/28/2009,101703.68,102236.16,98263.04,99440.64
4/29/2009,99133.44,99133.44,93491.2,95252.48
4/30/2009,95057.92,96522.24,92375.04,96010.24
5/1/2009,95805.44,97208.32,94003.2,94781.44
5/4/2009,93132.8,94167.04,89456.64,89733.12
5/5/2009,89968.64,91740.16,89968.64,90501.12
5/6/2009,89835.52,89835.52,86999.04,87388.16
5/7/2009,86528,89661.44,85473.28,88647.68
5/8/2009,88350.72,88350.72,83445.76,84633.6
5/11/2009,85657.6,87746.56,84520.96,85391.36
5/12/2009,84766.72,87244.8,84326.4,84951.04
5/13/2009,88104.96,88299.52,85790.72,87582.72
5/14/2009,89395.2,89395.2,83466.24,83886.08
5/15/2009,83456,86415.36,82186.24,85432.32
5/18/2009,85493.76,85493.76,79349.76,79749.12
5/19/2009,78766.08,80394.24,77025.28,78202.88
5/20/2009,77619.2,79380.48,73687.04,79237.12
5/21/2009,80373.76,85463.04,79523.84,83660.8
5/22/2009,83404.8,85821.44,81940.48,85821.44
5/26/2009,85821.44,85821.44,78356.48,80496.64
5/27/2009,80128,83138.56,77977.6,82780.16
5/28/2009,82278.4,83855.36,80046.08,81592.32
5/29/2009,79697.92,81930.24,79595.52,79800.32
6/1/2009,78725.12,78776.32,74987.52,76185.6
6/2/2009,76759.04,78018.56,74465.28,77219.84
6/3/2009,78008.32,82216.96,77670.4,80947.2
6/4/2009,80609.28,81090.56,78632.96,79390.72
6/5/2009,79431.68,80998.4,77537.28,79206.4
6/8/2009,79912.96,81930.24,78346.24,79605.76
6/9/2009,79257.6,79257.6,75663.36,76042.24
6/10/2009,74977.28,79370.24,74772.48,76800
6/11/2009,76410.88,76410.88,73195.52,75069.44
6/12/2009,75683.84,75868.16,73492.48,73625.6
6/15/2009,74649.6,77056,74424.32,76892.16
6/16/2009,77332.48,80609.28,75950.08,79667.2
6/17/2009,79912.96,82196.48,79441.92,80844.8
6/18/2009,80680.96,81602.56,78786.56,80066.56
6/19/2009,80148.48,80148.48,77312,77844.48
6/22/2009,79841.28,81858.56,78571.52,80957.44
6/23/2009,80762.88,81807.36,79022.08,79052.8
6/24/2009,79042.56,79042.56,75550.72,76206.08
6/25/2009,77189.12,77189.12,72181.76,72611.84
6/26/2009,73369.6,73646.08,70932.48,71475.2
6/29/2009,71618.56,71976.96,68382.72,68567.04
6/30/2009,68597.76,70686.72,67450.88,69744.64
7/1/2009,68966.4,69550.08,67665.92,69468.16
7/2/2009,70522.88,73400.32,70440.96,73297.92
7/6/2009,74209.28,74833.92,72273.92,72366.08
7/7/2009,73328.64,75212.8,72509.44,74588.16
7/8/2009,75253.76,79155.2,74219.52,76185.6
7/9/2009,75264,75960.32,73625.6,74936.32
7/10/2009,75356.16,76523.52,74608.64,74905.6
7/13/2009,75243.52,75489.28,71577.6,72396.8
7/14/2009,71925.76,72488.96,70328.32,70799.36
7/15/2009,69365.76,69867.52,67573.76,69048.32
7/16/2009,69498.88,69519.36,67502.08,67901.44
7/17/2009,68096,68290.56,67328,67921.92
7/20/2009,67573.76,68177.92,66334.72,66600.96
7/21/2009,66037.76,66938.88,65423.36,65638.4
7/22/2009,66344.96,66590.72,62248.96,62853.12
7/23/2009,63119.36,63221.76,60753.92,61050.88
7/24/2009,61460.48,61839.36,60753.92,60794.88
7/27/2009,61675.52,62136.32,60784.64,61440
7/28/2009,62453.76,64481.28,61460.48,64051.2
7/29/2009,64327.68,65464.32,63539.2,64737.28
7/30/2009,63682.56,63846.4,62238.72,63078.4
7/31/2009,63365.12,63590.4,62218.24,63457.28
8/3/2009,62812.16,63262.72,61921.28,62330.88
8/4/2009,62801.92,63068.16,61460.48,61644.8
8/5/2009,61972.48,62597.12,61245.44,61388.8
8/6/2009,61429.76,62658.56,60497.92,62197.76
8/7/2009,61480.96,62208,58890.24,59668.48
8/10/2009,60211.2,61081.6,59668.48,59750.4
8/11/2009,60395.52,62996.48,60293.12,61440
8/12/2009,61583.36,61767.68,59443.2,60016.64
8/13/2009,60047.36,60907.52,58511.36,58634.24
8/14/2009,58859.52,60968.96,58859.52,60282.88
8/17/2009,61911.04,63825.92,61829.12,63559.68
8/18/2009,63365.12,63631.36,61890.56,62310.4
8/19/2009,63170.56,63467.52,59719.68,60303.36
8/20/2009,60098.56,60293.12,58849.28,59176.96
8/21/2009,58624,58705.92,57804.8,58101.76
8/24/2009,57917.44,58613.76,57415.68,58327.04
8/25/2009,58214.4,60026.88,57702.4,59658.24
8/26/2009,59392,60487.68,59095.04,60364.8
8/27/2009,60375.04,61184,58777.6,58890.24
8/28/2009,58112,59944.96,58019.84,59914.24
8/31/2009,60508.16,61409.28,60416,60590.08
9/1/2009,61204.48,63969.28,59832.32,63856.64
9/2/2009,64040.96,64245.76,63232,64194.56
9/3/2009,64020.48,64112.64,60968.96,61143.04
9/4/2009,61480.96,61542.4,59392,59402.24
9/8/2009,58890.24,58920.96,57344,57415.68
9/9/2009,57333.76,57548.8,55500.8,55562.24
9/10/2009,55470.08,55828.48,53258.24,53360.64
9/11/2009,53166.08,54353.92,52387.84,54056.96
9/14/2009,54272,54906.88,52418.56,52520.96
9/15/2009,52582.4,53196.8,51998.72,52224
9/16/2009,52224,52408.32,50288.64,50708.48
9/17/2009,50565.12,51466.24,50073.6,50954.24
9/18/2009,50892.8,52193.28,50452.48,51916.8
9/21/2009,52654.08,52992,51742.72,51927.04
9/22/2009,51292.16,51558.4,50176,50739.2
9/23/2009,50698.24,51456,48742.4,51445.76
9/24/2009,51189.76,53217.28,50810.88,52080.64
9/25/2009,52531.2,53155.84,51630.08,52162.56
9/28/2009,52172.8,52172.8,50329.6,50421.76
9/29/2009,50524.16,50810.88,49797.12,50124.8
9/30/2009,50176,51763.2,49868.8,51189.76
10/1/2009,51568.64,53616.64,51404.8,53606.4
10/2/2009,54456.32,54814.72,52531.2,53483.52
10/5/2009,53544.96,53626.88,51128.32,51558.4
10/6/2009,51056.64,51200,49059.84,49745.92
10/7/2009,50186.24,50227.2,49397.76,49500.16
10/8/2009,49070.08,49510.4,48742.4,49233.92
10/9/2009,49469.44,49500.16,48343.04,48455.68
10/12/2009,48117.76,48220.16,46540.8,46796.8
10/13/2009,47073.28,48424.96,46612.48,46817.28
10/14/2009,46059.52,46284.8,45209.6,45578.24
10/15/2009,46182.4,46284.8,44728.32,44748.8
10/16/2009,45260.8,46223.36,45004.8,45680.64
10/19/2009,45496.32,45557.76,44154.88,44451.84
10/20/2009,44400.64,44984.32,43857.92,44236.8
10/21/2009,44636.16,45137.92,43008,45066.24
10/22/2009,44892.16,45516.8,42987.52,43089.92
10/23/2009,42649.6,43765.76,42147.84,43335.68
10/26/2009,42977.28,45107.2,42188.8,44748.8
10/27/2009,44697.6,45189.12,43888.64,44216.32
10/28/2009,44523.52,47308.8,44390.4,47278.08
10/29/2009,46100.48,46458.88,44738.56,44871.68
10/30/2009,45455.36,50176,44881.92,49377.28
11/2/2009,48691.2,51107.84,47400.96,49879.04
11/3/2009,50667.52,50974.72,49152,49930.24
11/4/2009,48691.2,49909.76,47872,49520.64
11/5/2009,48547.84,49049.6,46858.24,46991.36
11/6/2009,47994.88,48035.84,45619.2,45701.12
11/9/2009,44840.96,44840.96,42854.4,42967.04
11/10/2009,43274.24,43530.24,42240,43489.28
11/11/2009,42752,44001.28,42106.88,43458.56
11/12/2009,43898.88,45342.72,43304.96,44789.76
11/13/2009,45056,45977.6,44113.92,44544
11/16/2009,44001.28,44216.32,43192.32,43827.2
11/17/2009,44441.6,44544,42823.68,43212.8
11/18/2009,43397.12,43612.16,42240,42321.92
11/19/2009,42926.08,44288,42700.8,43376.64
11/20/2009,43878.4,43991.04,41830.4,42229.76
11/23/2009,41185.28,41410.56,39577.6,39731.2
11/24/2009,39772.16,40673.28,39290.88,39331.84
11/25/2009,39004.16,39577.6,38420.48,38645.76
11/27/2009,43069.44,43161.6,39936,41082.88
11/30/2009,40826.88,41850.88,40611.84,41246.72
12/1/2009,40550.4,40673.28,39424,39720.96
12/2/2009,39669.76,40028.16,38922.24,39516.16
12/3/2009,39311.36,40417.28,38809.6,40335.36
12/4/2009,38819.84,40140.8,38512.64,39362.56
12/7/2009,39639.04,39833.6,38830.08,39034.88
12/8/2009,39833.6,40550.4,39526.4,40120.32
12/9/2009,40335.36,40509.44,39710.72,39884.8
12/10/2009,39424,39608.32,39034.88,39208.96
12/11/2009,39116.8,39424,38717.44,39014.4
12/14/2009,38707.2,39096.32,38195.2,38297.6
12/15/2009,38758.4,38758.4,37580.8,37703.68
12/16/2009,37539.84,37765.12,36055.04,36229.12
12/17/2009,36864,37058.56,36433.92,36710.4
12/18/2009,36382.72,36751.36,35973.12,36085.76
12/21/2009,35942.4,36044.8,34928.64,34949.12
12/22/2009,34631.68,34764.8,33996.8,34160.64
12/23/2009,33873.92,34068.48,33382.4,33669.12
12/24/2009,33658.88,33669.12,32931.84,33382.4
12/28/2009,33382.4,33740.8,32942.08,33392.64
12/29/2009,33382.4,33382.4,32808.96,33382.4
12/30/2009,33597.44,34170.88,33280,33976.32
12/31/2009,33914.88,34908.16,33566.72,34887.68
1/4/2010,34017.28,34037.76,33423.36,33495.04
1/5/2010,33546.24,33587.2,32798.72,32860.16
1/6/2010,32768,32870.4,31754.24,31948.8
1/7/2010,31948.8,32071.68,31047.68,31047.68
1/8/2010,31334.4,31385.6,30208,30228.48
1/11/2010,30003.2,30259.2,29603.84,29675.52
1/12/2010,30382.08,31354.88,30044.16,30607.36
1/13/2010,30515.2,31109.12,29767.68,30177.28
1/14/2010,30289.92,30464,29286.4,29440
1/15/2010,29706.24,30760.96,29470.72,30218.24
1/19/2010,30361.6,30382.08,28364.8,28487.68
1/20/2010,29122.56,29962.24,28436.48,28477.44
1/21/2010,28467.2,30187.52,27944.96,30023.68
1/22/2010,30464,33024,29992.96,32655.36
1/25/2010,31651.84,32808.96,31385.6,32348.16
1/26/2010,32737.28,32788.48,31272.96,32481.28
1/27/2010,32542.72,33525.76,31744,31744
1/28/2010,31334.4,32747.52,31232,31764.48
1/29/2010,31252.48,32952.32,30842.88,32399.36
2/1/2010,31784.96,31805.44,30781.44,30883.84
2/2/2010,30617.6,30720,29501.44,29716.48
2/3/2010,30095.36,30105.6,29286.4,29829.12
2/4/2010,30464,33187.84,30464,33136.64
2/5/2010,32686.08,35266.56,32184.32,33433.6
2/8/2010,33443.84,34242.56,32880.64,34109.44
2/9/2010,33320.96,34088.96,32419.84,33075.2
2/10/2010,33208.32,34273.28,32645.12,32860.16
2/11/2010,33177.6,33873.92,31887.36,32153.6
2/12/2010,33536,33792,32071.68,32184.32
2/16/2010,31488,31549.44,30341.12,30535.68
2/17/2010,30279.68,30371.84,29634.56,29634.56
2/18/2010,29900.8,29900.8,28282.88,28508.16
2/19/2010,28917.76,28917.76,27648,27699.2
2/22/2010,27412.48,28129.28,27054.08,27463.68
2/23/2010,27637.76,28743.68,27310.08,27934.72
2/24/2010,27842.56,28026.88,27238.4,27443.2
2/25/2010,28293.12,28897.28,27381.76,27381.76
2/26/2010,27289.6,27586.56,26726.4,26920.96
3/1/2010,26624,26644.48,26112,26255.36
3/2/2010,26030.08,26234.88,25712.64,25958.4
3/3/2010,25845.76,26040.32,25528.32,25856
3/4/2010,25876.48,26030.08,25528.32,25610.24
3/5/2010,25415.68,25600,24340.48,24586.24
3/8/2010,24545.28,24545.28,23777.28,24115.2
3/9/2010,24453.12,24770.56,23869.44,24360.96
3/10/2010,24289.28,24473.6,23736.32,24463.36
3/11/2010,24657.92,25047.04,24524.8,24657.92
3/12/2010,24320,24883.2,24156.16,24422.4
3/15/2010,24586.24,24893.44,24340.48,24473.6
3/16/2010,24401.92,24401.92,23572.48,23726.08
3/17/2010,23552,23623.68,22620.16,22927.36
3/18/2010,22917.12,22937.6,22497.28,22609.92
3/19/2010,22876.16,23255.04,22302.72,22876.16
3/22/2010,23418.88,23531.52,22384.64,22456.32
3/23/2010,22394.88,22661.12,22005.76,22026.24
3/24/2010,22394.88,22865.92,22231.04,22589.44
3/25/2010,22272,22855.68,21780.48,22845.44
3/26/2010,22753.28,23019.52,22323.2,22517.76
3/29/2010,22282.24,22446.08,22005.76,22097.92
3/30/2010,22272,22353.92,21780.48,21800.96
3/31/2010,22067.2,22118.4,21514.24,21514.24
4/1/2010,21237.76,21760,20746.24,21524.48
4/5/2010,21237.76,21422.08,20674.56,20705.28
4/6/2010,20869.12,20992,19968,20039.68
4/7/2010,20172.8,20715.52,19937.28,20480
4/8/2010,20613.12,21145.6,20111.36,20193.28
4/9/2010,20090.88,20254.72,19916.8,20019.2
4/12/2010,19978.24,20080.64,19732.48,19968
4/13/2010,20049.92,20480,19896.32,20172.8
4/14/2010,19886.08,19947.52,19517.44,19609.6
4/15/2010,19640.32,19742.72,19189.76,19517.44
4/16/2010,19732.48,21278.72,19589.12,20449.28
4/19/2010,20736,20951.04,19773.44,19855.36
4/20/2010,19589.12,19722.24,18657.28,18708.48
4/21/2010,18851.84,19404.8,18268.16,19036.16
4/22/2010,19445.76,19865.6,18821.12,18882.56
4/23/2010,18892.8,19138.56,18585.6,18810.88
4/26/2010,18851.84,19189.76,18636.8,19107.84
4/27/2010,19435.52,21094.4,19128.32,20992
4/28/2010,20572.16,21452.8,20326.4,20879.36
4/29/2010,20480,20572.16,19752.96,20049.92
4/30/2010,20131.84,21729.28,19947.52,21719.04
5/3/2010,21258.24,21278.72,20654.08,20817.92
5/4/2010,21585.92,23255.04,21524.48,22906.88
5/5/2010,24043.52,24944.64,22968.32,23900.16
5/6/2010,24586.24,32296.96,23889.92,26746.88
5/7/2010,27453.44,32020.48,27136,29952
5/10/2010,25169.92,26521.6,24084.48,25681.92
5/11/2010,27043.84,27238.4,25169.92,26245.12
5/12/2010,25712.64,25804.8,24504.32,24657.92
5/13/2010,24944.64,25497.6,24217.6,25323.52
5/14/2010,26265.6,28672,25989.12,27504.64
5/17/2010,27197.44,29696,27084.8,28139.52
5/18/2010,26869.76,30003.2,26112,29829.12
5/19/2010,30525.44,32000,29388.8,30566.4
5/20/2010,32880.64,35840,32768,34887.68
5/21/2010,36597.76,37089.28,32952.32,34109.44
5/24/2010,34201.6,34631.68,32768,33914.88
5/25/2010,36843.52,36966.4,32409.6,32419.84
5/26/2010,31027.2,32071.68,29696,31774.72
5/27/2010,29696,30033.92,28917.76,29009.92
5/28/2010,28753.92,29992.96,28723.2,29265.92
6/1/2010,30658.56,30924.8,29409.28,30914.56
6/2/2010,30771.2,31170.56,29491.2,29562.88
6/3/2010,29184,29747.2,28743.68,29081.6
6/4/2010,31109.12,32256,30136.32,32040.96
6/7/2010,31344.64,33239.04,31180.8,33044.48
6/8/2010,32665.6,33638.4,31846.4,31887.36
